Game_Id,Game_Name,Tags,Month,Avg. Players,Gain,% Gain,Peak Players
252950,Rocket League®,"Multiplayer, Football (Soccer), Competitive, Sports, Racing, Team-Based, Online Co-Op, Football (American), Fast-Paced, Co-op, Action, Funny, Great Soundtrack, Local Multiplayer, Split Screen, Local Co-Op, Singleplayer, 4 Player Local, Casual, Indie",September 2015,17439.88,-1704.46,-8.90%,34391
252950,Rocket League®,"Multiplayer, Football (Soccer), Competitive, Sports, Racing, Team-Based, Online Co-Op, Football (American), Fast-Paced, Co-op, Action, Funny, Great Soundtrack, Local Multiplayer, Split Screen, Local Co-Op, Singleplayer, 4 Player Local, Casual, Indie",August 2015,19144.34,8354.72,+77.43%,35686
252950,Rocket League®,"Multiplayer, Football (Soccer), Competitive, Sports, Racing, Team-Based, Online Co-Op, Football (American), Fast-Paced, Co-op, Action, Funny, Great Soundtrack, Local Multiplayer, Split Screen, Local Co-Op, Singleplayer, 4 Player Local, Casual, Indie",July 2015,10789.62,10787.70,+561551.27%,29027
252950,Rocket League®,"Multiplayer, Football (Soccer), Competitive, Sports, Racing, Team-Based, Online Co-Op, Football (American), Fast-Paced, Co-op, Action, Funny, Great Soundtrack, Local Multiplayer, Split Screen, Local Co-Op, Singleplayer, 4 Player Local, Casual, Indie",June 2015,1.92,-,-,25
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",March 2025,2169.90,-271.8,-11.13%,4826
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",February 2025,2441.67,-173.77,-6.64%,7171
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",January 2025,2615.44,445.85,+20.55%,6807
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",December 2024,2169.59,-313.06,-12.61%,4523
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",November 2024,2482.65,217.63,+9.61%,6002
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",October 2024,2265.02,66.15,+3.01%,5013
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",September 2024,2198.88,-123.14,-5.30%,4461
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",August 2024,2322.01,112.65,+5.10%,4585
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",July 2024,2209.37,-50.28,-2.23%,4959
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",June 2024,2259.65,-624.43,-21.65%,5112
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",May 2024,2884.08,-438.86,-13.21%,6229
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",April 2024,3322.94,-869.00,-20.73%,7670
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",March 2024,4191.94,-1089.49,-20.63%,8727
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",February 2024,5281.43,1080.45,+25.72%,11940
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",January 2024,4200.98,-449.14,-9.66%,13945
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",December 2023,4650.12,-835.51,-15.23%,13210
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",November 2023,5485.63,-44.17,-0.80%,12683
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",October 2023,5529.81,2472.68,+80.88%,18003
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",September 2023,3057.13,-448.51,-12.79%,6725
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",August 2023,3505.64,97.69,+2.87%,7045
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",July 2023,3407.95,391.27,+12.97%,6817
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",June 2023,3016.68,300.08,+11.05%,8329
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",May 2023,2716.60,-512.54,-15.87%,5504
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",April 2023,3229.14,-981.51,-23.31%,6497
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",March 2023,4210.65,965.70,+29.76%,12705
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",February 2023,3244.95,-597.24,-15.54%,6834
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",January 2023,3842.20,-126.82,-3.20%,7563
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",December 2022,3969.02,-95.98,-2.36%,7804
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",November 2022,4065.00,1343.28,+49.35%,12906
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",October 2022,2721.72,-749.90,-21.60%,6011
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",September 2022,3471.63,-113.65,-3.17%,7941
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",August 2022,3585.28,-255.27,-6.65%,6792
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",July 2022,3840.55,-462.74,-10.75%,7680
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",June 2022,4303.29,-2115.34,-32.96%,8667
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",May 2022,6418.63,1149.50,+21.82%,21369
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",April 2022,5269.13,-1066.69,-16.84%,10350
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",March 2022,6335.82,-5354.22,-45.80%,15961
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",February 2022,11690.04,-11713.41,-50.05%,31780
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",January 2022,23403.45,-28485.81,-54.90%,62371
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",December 2021,51889.26,-50843.08,-49.49%,147782
1240440,Halo Infinite,"Free to Play, FPS, Multiplayer, Singleplayer, Shooter, Action, First-Person, Open World, Sci-fi, Co-op, PvP, Competitive, Story Rich, Space, Adventure, Aliens, Lore-Rich, Atmospheric, Cinematic, Soundtrack",November 2021,102732.34,-,-,256619
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",March 2025,1918.01,-207.0,-9.74%,3627
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",February 2025,2125.02,-1009.91,-32.21%,4127
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",January 2025,3134.94,-685.32,-17.94%,6716
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",December 2024,3820.26,-388.20,-9.22%,7024
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",November 2024,4208.45,-150.45,-3.45%,7239
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",October 2024,4358.90,-716.72,-14.12%,8033
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",September 2024,5075.62,-2008.91,-28.36%,8814
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",August 2024,7084.53,2.50,+0.04%,12727
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",July 2024,7082.03,-404.75,-5.41%,12130
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",June 2024,7486.79,-1012.25,-11.91%,12572
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",May 2024,8499.04,-1649.48,-16.25%,15302
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",April 2024,10148.52,-245.89,-2.37%,17271
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",March 2024,10394.41,-1410.74,-11.95%,18740
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",February 2024,11805.15,-780.60,-6.20%,22775
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",January 2024,12585.75,3652.47,+40.89%,24001
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",December 2023,8933.28,0.09,+0.00%,14866
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",November 2023,8933.19,-519.17,-5.49%,15512
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",October 2023,9452.35,-134.23,-1.40%,16435
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",September 2023,9586.58,115.50,+1.22%,16003
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",August 2023,9471.08,-662.69,-6.54%,16243
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",July 2023,10133.78,207.24,+2.09%,17892
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",June 2023,9926.53,-279.65,-2.74%,16393
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",May 2023,10206.18,-667.40,-6.14%,17863
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",April 2023,10873.59,98.40,+0.91%,20250
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",March 2023,10775.19,-1563.00,-12.67%,19283
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",February 2023,12338.19,-365.97,-2.88%,22846
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",January 2023,12704.16,4143.79,+48.41%,26954
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",December 2022,8560.37,-454.22,-5.04%,14217
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",November 2022,9014.59,-447.76,-4.73%,15901
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",October 2022,9462.34,-1347.28,-12.46%,17138
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",September 2022,10809.62,-531.44,-4.69%,18821
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",August 2022,11341.07,-1381.31,-10.86%,20664
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",July 2022,12722.38,698.23,+5.81%,22148
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",June 2022,12024.15,64.85,+0.54%,19662
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",May 2022,11959.30,415.16,+3.60%,21978
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",April 2022,11544.14,534.56,+4.86%,20076
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",March 2022,11009.58,-1730.29,-13.58%,20543
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",February 2022,12739.86,-1650.85,-11.47%,23484
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",January 2022,14390.71,2239.01,+18.43%,27517
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",December 2021,12151.70,-401.15,-3.20%,19733
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",November 2021,12552.85,709.36,+5.99%,21594
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",October 2021,11843.49,-1390.23,-10.51%,20424
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",September 2021,13233.73,-362.32,-2.66%,22960
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",August 2021,13596.04,754.14,+5.87%,24248
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",July 2021,12841.91,-557.46,-4.16%,23180
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",June 2021,13399.37,-803.72,-5.66%,22103
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",May 2021,14203.09,-123.45,-0.86%,23487
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",April 2021,14326.54,-883.53,-5.81%,23387
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",March 2021,15210.07,-771.23,-4.83%,27386
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",February 2021,15981.31,1197.26,+8.10%,27349
386360,SMITE®,"Free to Play, MOBA, Multiplayer, Action, Third Person, Strategy, Mythology, MMORPG, Team-Based, Nostalgia, Competitive, Anime, PvP, Co-op, eSports, Massively Multiplayer, RPG, Adventure, Casual, Strategy RPG",January 2021,14784.05,2588.78,+21.23%,31169
